category,n_pkts_dropped,n_bits_dropped,n_pkts_bypassed,n_rx_bits,n_rx_pkts,n_tx_bits,n_tx_pkts,n_rx_offload_bits,n_rx_offload_pkts,n_tx_offload_bits,n_tx_offload_pkts
InboundTrafficMetrics,0,0,0,2368,3,2368,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,24360,14,24360,14,0,0,0,0
InboundTrafficMetrics,0,0,0,43280,13,43280,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,24360,14,24360,14,0,0,0,0
InboundTrafficMetrics,0,0,0,42992,13,42992,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,8912,8,8912,8,0,0,0,0
InboundTrafficMetrics,0,0,0,15920,12,15920,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,8912,8,8912,8,0,0,0,0
InboundTrafficMetrics,0,0,0,15344,12,15344,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,9152,6,9152,6,0,0,0,0
InboundTrafficMetrics,0,0,0,17064,6,17064,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,9152,6,9152,6,0,0,0,0
InboundTrafficMetrics,0,0,0,16656,6,16656,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,2128,3,2128,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2832,2,2832,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2128,3,2128,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2544,2,2544,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,4144,3,4144,3,0,0,0,0
InboundTrafficMetrics,0,0,0,5608,3,5608,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4144,3,4144,3,0,0,0,0
InboundTrafficMetrics,0,0,0,5032,3,5032,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2072,3,2072,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2792,3,2792,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2072,3,2072,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2496,2,2496,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,14768,8,14768,8,0,0,0,0
InboundTrafficMetrics,0,0,0,19912,8,19912,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,14768,8,14768,8,0,0,0,0
InboundTrafficMetrics,0,0,0,19328,7,19328,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,4880,6,4880,6,0,0,0,0
InboundTrafficMetrics,0,0,0,8616,5,8616,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,4880,6,4880,6,0,0,0,0
InboundTrafficMetrics,0,0,0,8320,5,8320,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5744,6,5744,6,0,0,0,0
InboundTrafficMetrics,0,0,0,9976,9,9976,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,5744,6,5744,6,0,0,0,0
InboundTrafficMetrics,0,0,0,9400,9,9400,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,6152,3,6152,3,0,0,0,0
InboundTrafficMetrics,0,0,0,20792,4,20792,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,6152,3,6152,3,0,0,0,0
InboundTrafficMetrics,0,0,0,20504,4,20504,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,35112,12,35112,12,0,0,0,0
InboundTrafficMetrics,0,0,0,180800,23,180800,23,0,0,0,0
OutboundTrafficMetrics,0,0,0,35112,12,35112,12,0,0,0,0
InboundTrafficMetrics,0,0,0,180512,23,180512,23,0,0,0,0
OutboundTrafficMetrics,0,0,0,5160,4,5160,4,0,0,0,0
InboundTrafficMetrics,0,0,0,10016,4,10016,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5160,4,5160,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9432,4,9432,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,12536,10,12536,10,0,0,0,0
InboundTrafficMetrics,0,0,0,15240,7,15240,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,12536,10,12536,10,0,0,0,0
InboundTrafficMetrics,0,0,0,14944,7,14944,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,1696,2,1696,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2592,2,2592,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1696,2,1696,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2008,2,2008,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,4864,3,4864,3,0,0,0,0
InboundTrafficMetrics,0,0,0,9392,3,9392,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4864,3,4864,3,0,0,0,0
InboundTrafficMetrics,0,0,0,9104,3,9104,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2928,4,2928,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3544,4,3544,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2928,4,2928,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3064,3,3064,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,9960,5,9960,5,0,0,0,0
InboundTrafficMetrics,0,0,0,15384,6,15384,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,9960,5,9960,5,0,0,0,0
InboundTrafficMetrics,0,0,0,14800,5,14800,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,2504,4,2504,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3128,3,3128,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2504,4,2504,4,0,0,0,0
InboundTrafficMetrics,0,0,0,2832,3,2832,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,19920,10,19920,10,0,0,0,0
InboundTrafficMetrics,0,0,0,26936,9,26936,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,19920,10,19920,10,0,0,0,0
InboundTrafficMetrics,0,0,0,26360,9,26360,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,4904,4,4904,4,0,0,0,0
InboundTrafficMetrics,0,0,0,8392,4,8392,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4904,4,4904,4,0,0,0,0
InboundTrafficMetrics,0,0,0,7808,4,7808,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,1400,2,1400,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2304,2,2304,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1400,2,1400,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2016,2,2016,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1768,2,1768,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2424,2,2424,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1768,2,1768,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2128,2,2128,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,14808,10,14808,10,0,0,0,0
InboundTrafficMetrics,0,0,0,40224,12,40224,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,14808,10,14808,10,0,0,0,0
InboundTrafficMetrics,0,0,0,39640,12,39640,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,7680,4,7680,4,0,0,0,0
InboundTrafficMetrics,0,0,0,5776,4,5776,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7680,4,7680,4,0,0,0,0
InboundTrafficMetrics,0,0,0,5480,3,5480,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,8136,7,8136,7,0,0,0,0
InboundTrafficMetrics,0,0,0,14944,7,14944,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,8136,7,8136,7,0,0,0,0
InboundTrafficMetrics,0,0,0,14368,7,14368,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,3624,3,3624,3,0,0,0,0
InboundTrafficMetrics,0,0,0,5032,4,5032,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,3624,3,3624,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4744,4,4744,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,18200,16,18200,16,0,0,0,0
InboundTrafficMetrics,0,0,0,45496,23,45496,23,0,0,0,0
OutboundTrafficMetrics,0,0,0,18200,16,18200,16,0,0,0,0
InboundTrafficMetrics,0,0,0,44912,23,44912,23,0,0,0,0
OutboundTrafficMetrics,0,0,0,16208,11,16208,11,0,0,0,0
InboundTrafficMetrics,0,0,0,34600,14,34600,14,0,0,0,0
OutboundTrafficMetrics,0,0,0,16208,11,16208,11,0,0,0,0
InboundTrafficMetrics,0,0,0,34312,13,34312,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,17368,9,17368,9,0,0,0,0
InboundTrafficMetrics,0,0,0,17944,9,17944,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,17368,9,17368,9,0,0,0,0
InboundTrafficMetrics,0,0,0,17536,9,17536,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,15368,12,15368,12,0,0,0,0
InboundTrafficMetrics,0,0,0,90696,17,90696,17,0,0,0,0
OutboundTrafficMetrics,0,0,0,15368,12,15368,12,0,0,0,0
InboundTrafficMetrics,0,0,0,90112,17,90112,17,0,0,0,0
OutboundTrafficMetrics,0,0,0,22888,11,22888,11,0,0,0,0
InboundTrafficMetrics,0,0,0,23496,9,23496,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,22888,11,22888,11,0,0,0,0
InboundTrafficMetrics,0,0,0,23200,9,23200,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,2096,2,2096,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2648,2,2648,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2096,2,2096,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2072,2,2072,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,63264,14,63264,14,0,0,0,0
InboundTrafficMetrics,0,0,0,21552,11,21552,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,63264,14,63264,14,0,0,0,0
InboundTrafficMetrics,0,0,0,21264,11,21264,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,10024,6,10024,6,0,0,0,0
InboundTrafficMetrics,0,0,0,15776,6,15776,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,10024,6,10024,6,0,0,0,0
InboundTrafficMetrics,0,0,0,15480,6,15480,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,4024,3,4024,3,0,0,0,0
InboundTrafficMetrics,0,0,0,6504,4,6504,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4024,3,4024,3,0,0,0,0
InboundTrafficMetrics,0,0,0,5920,3,5920,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2816,4,2816,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3488,4,3488,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2816,4,2816,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3200,4,3200,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,12504,8,12504,8,0,0,0,0
InboundTrafficMetrics,0,0,0,16648,8,16648,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,12504,8,12504,8,0,0,0,0
InboundTrafficMetrics,0,0,0,16064,8,16064,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,2512,3,2512,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4704,3,4704,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2512,3,2512,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4416,3,4416,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,11632,9,11632,9,0,0,0,0
InboundTrafficMetrics,0,0,0,39680,12,39680,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,11632,9,11632,9,0,0,0,0
InboundTrafficMetrics,0,0,0,39096,12,39096,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,1840,2,1840,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2536,2,2536,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1840,2,1840,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2248,2,2248,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,22768,10,22768,10,0,0,0,0
InboundTrafficMetrics,0,0,0,25768,10,25768,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,22768,10,22768,10,0,0,0,0
InboundTrafficMetrics,0,0,0,25360,9,25360,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,6504,6,6504,6,0,0,0,0
InboundTrafficMetrics,0,0,0,12744,6,12744,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,6504,6,6504,6,0,0,0,0
InboundTrafficMetrics,0,0,0,12160,6,12160,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,9648,6,9648,6,0,0,0,0
InboundTrafficMetrics,0,0,0,11752,5,11752,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,9648,6,9648,6,0,0,0,0
InboundTrafficMetrics,0,0,0,11464,5,11464,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,12752,8,12752,8,0,0,0,0
InboundTrafficMetrics,0,0,0,20048,8,20048,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,12752,8,12752,8,0,0,0,0
InboundTrafficMetrics,0,0,0,19464,7,19464,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,5760,4,5760,4,0,0,0,0
InboundTrafficMetrics,0,0,0,15144,5,15144,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5760,4,5760,4,0,0,0,0
InboundTrafficMetrics,0,0,0,14856,5,14856,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,2096,3,2096,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3088,3,3088,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2096,3,2096,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2512,3,2512,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,3560,3,3560,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2488,3,2488,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,3560,3,3560,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2200,2,2200,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2600,4,2600,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4576,4,4576,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2600,4,2600,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4288,4,4288,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,20376,13,20376,13,0,0,0,0
InboundTrafficMetrics,0,0,0,24096,10,24096,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,20376,13,20376,13,0,0,0,0
InboundTrafficMetrics,0,0,0,23512,10,23512,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,2200,3,2200,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2816,3,2816,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2200,3,2200,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2528,2,2528,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1416,2,1416,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2784,2,2784,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1416,2,1416,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2200,2,2200,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2336,3,2336,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3072,3,3072,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2336,3,2336,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2712,3,2712,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,19744,12,19744,12,0,0,0,0
InboundTrafficMetrics,0,0,0,47592,13,47592,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,19744,12,19744,12,0,0,0,0
InboundTrafficMetrics,0,0,0,47008,12,47008,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,10744,6,10744,6,0,0,0,0
InboundTrafficMetrics,0,0,0,15064,6,15064,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,10744,6,10744,6,0,0,0,0
InboundTrafficMetrics,0,0,0,14656,6,14656,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,20192,12,20192,12,0,0,0,0
InboundTrafficMetrics,0,0,0,160296,21,160296,21,0,0,0,0
OutboundTrafficMetrics,0,0,0,20192,12,20192,12,0,0,0,0
InboundTrafficMetrics,0,0,0,160008,21,160008,21,0,0,0,0
OutboundTrafficMetrics,0,0,0,1776,2,1776,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2776,2,2776,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1776,2,1776,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2200,2,2200,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1880,3,1880,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2656,2,2656,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1880,3,1880,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2368,2,2368,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,5160,5,5160,5,0,0,0,0
InboundTrafficMetrics,0,0,0,9256,5,9256,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5160,5,5160,5,0,0,0,0
InboundTrafficMetrics,0,0,0,8672,4,8672,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,27808,12,27808,12,0,0,0,0
InboundTrafficMetrics,0,0,0,31064,11,31064,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,27808,12,27808,12,0,0,0,0
InboundTrafficMetrics,0,0,0,30768,11,30768,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,11720,7,11720,7,0,0,0,0
InboundTrafficMetrics,0,0,0,10528,7,10528,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,11720,7,11720,7,0,0,0,0
InboundTrafficMetrics,0,0,0,10240,7,10240,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,16456,9,16456,9,0,0,0,0
InboundTrafficMetrics,0,0,0,26544,9,26544,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,16456,9,16456,9,0,0,0,0
InboundTrafficMetrics,0,0,0,25960,9,25960,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,8528,8,8528,8,0,0,0,0
InboundTrafficMetrics,0,0,0,15320,12,15320,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,8528,8,8528,8,0,0,0,0
InboundTrafficMetrics,0,0,0,14736,12,14736,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,5832,4,5832,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4736,4,4736,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5832,4,5832,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4448,3,4448,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,18096,9,18096,9,0,0,0,0
InboundTrafficMetrics,0,0,0,46504,10,46504,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,18096,9,18096,9,0,0,0,0
InboundTrafficMetrics,0,0,0,45928,10,45928,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,3568,3,3568,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2872,3,2872,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,3568,3,3568,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2576,2,2576,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2616,4,2616,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4752,4,4752,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2616,4,2616,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4344,3,4344,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,17656,11,17656,11,0,0,0,0
InboundTrafficMetrics,0,0,0,15728,8,15728,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,17656,11,17656,11,0,0,0,0
InboundTrafficMetrics,0,0,0,15144,8,15144,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,2664,4,2664,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3528,3,3528,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2664,4,2664,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3240,3,3240,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,8336,9,8336,9,0,0,0,0
InboundTrafficMetrics,0,0,0,15568,12,15568,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,8336,9,8336,9,0,0,0,0
InboundTrafficMetrics,0,0,0,14984,12,14984,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,4040,4,4040,4,0,0,0,0
InboundTrafficMetrics,0,0,0,6536,4,6536,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4040,4,4040,4,0,0,0,0
InboundTrafficMetrics,0,0,0,6248,4,6248,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,19960,8,19960,8,0,0,0,0
InboundTrafficMetrics,0,0,0,23456,8,23456,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,19960,8,19960,8,0,0,0,0
InboundTrafficMetrics,0,0,0,22872,8,22872,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,7432,5,7432,5,0,0,0,0
InboundTrafficMetrics,0,0,0,6968,5,6968,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,7432,5,7432,5,0,0,0,0
InboundTrafficMetrics,0,0,0,6680,5,6680,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,9328,8,9328,8,0,0,0,0
InboundTrafficMetrics,0,0,0,14208,7,14208,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,9328,8,9328,8,0,0,0,0
InboundTrafficMetrics,0,0,0,13920,7,13920,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,1792,2,1792,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2672,2,2672,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1792,2,1792,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2096,2,2096,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,4960,3,4960,3,0,0,0,0
InboundTrafficMetrics,0,0,0,9376,3,9376,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4960,3,4960,3,0,0,0,0
InboundTrafficMetrics,0,0,0,9088,3,9088,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2192,3,2192,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3216,3,3216,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2192,3,2192,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2640,3,2640,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,20688,11,20688,11,0,0,0,0
InboundTrafficMetrics,0,0,0,27032,12,27032,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,20688,11,20688,11,0,0,0,0
InboundTrafficMetrics,0,0,0,26744,12,26744,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,8888,7,8888,7,0,0,0,0
InboundTrafficMetrics,0,0,0,18008,7,18008,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,8888,7,8888,7,0,0,0,0
InboundTrafficMetrics,0,0,0,17720,7,17720,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,13184,8,13184,8,0,0,0,0
InboundTrafficMetrics,0,0,0,15848,7,15848,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,13184,8,13184,8,0,0,0,0
InboundTrafficMetrics,0,0,0,15144,7,15144,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,3272,4,3272,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3696,4,3696,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,3272,4,3272,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3408,3,3408,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,6648,6,6648,6,0,0,0,0
InboundTrafficMetrics,0,0,0,9640,6,9640,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,6648,6,6648,6,0,0,0,0
InboundTrafficMetrics,0,0,0,9064,6,9064,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,2560,3,2560,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3208,3,3208,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2560,3,2560,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2912,3,2912,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,18104,11,18104,11,0,0,0,0
InboundTrafficMetrics,0,0,0,47808,12,47808,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,18104,11,18104,11,0,0,0,0
InboundTrafficMetrics,0,0,0,47224,12,47224,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,6640,4,6640,4,0,0,0,0
InboundTrafficMetrics,0,0,0,7648,4,7648,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,6640,4,6640,4,0,0,0,0
InboundTrafficMetrics,0,0,0,7360,4,7360,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,78288,125,78288,125,0,0,0,0
InboundTrafficMetrics,0,0,0,2864048,278,2864048,278,0,0,0,0
OutboundTrafficMetrics,0,0,0,78288,125,78288,125,0,0,0,0
InboundTrafficMetrics,0,0,0,2863464,278,2863464,278,0,0,0,0
OutboundTrafficMetrics,0,0,0,15120,13,15120,13,0,0,0,0
InboundTrafficMetrics,0,0,0,36192,13,36192,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,15120,13,15120,13,0,0,0,0
InboundTrafficMetrics,0,0,0,35904,13,35904,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,17200,15,17200,15,0,0,0,0
InboundTrafficMetrics,0,0,0,37648,20,37648,20,0,0,0,0
OutboundTrafficMetrics,0,0,0,17200,15,17200,15,0,0,0,0
InboundTrafficMetrics,0,0,0,37064,19,37064,19,0,0,0,0
OutboundTrafficMetrics,0,0,0,6592,7,6592,7,0,0,0,0
InboundTrafficMetrics,0,0,0,11224,10,11224,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,6592,7,6592,7,0,0,0,0
InboundTrafficMetrics,0,0,0,10936,10,10936,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,10392,6,10392,6,0,0,0,0
InboundTrafficMetrics,0,0,0,6376,5,6376,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,10392,6,10392,6,0,0,0,0
InboundTrafficMetrics,0,0,0,5800,5,5800,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,2952,4,2952,4,0,0,0,0
InboundTrafficMetrics,0,0,0,5056,4,5056,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2952,4,2952,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4760,4,4760,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,18336,11,18336,11,0,0,0,0
InboundTrafficMetrics,0,0,0,24248,10,24248,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,18336,11,18336,11,0,0,0,0
InboundTrafficMetrics,0,0,0,23840,10,23840,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,4024,4,4024,4,0,0,0,0
InboundTrafficMetrics,0,0,0,6872,3,6872,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4024,4,4024,4,0,0,0,0
InboundTrafficMetrics,0,0,0,6296,3,6296,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,6032,4,6032,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4816,3,4816,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,6032,4,6032,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4520,3,4520,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1848,2,1848,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2816,2,2816,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1848,2,1848,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2240,2,2240,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,5048,4,5048,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3456,4,3456,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5048,4,5048,4,0,0,0,0
